location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
World,OWID_WRL,10/03/2021,349237652,211681774,80819850,1642,9635282,8938537,4.43,2.69,1.03,0,1135,5776057,0.073
World,OWID_WRL,11/03/2021,358434166,217563865,83780046,1685,8936620,8894067,4.55,2.76,1.06,0,1129,5725315,0.073
World,OWID_WRL,12/03/2021,368883331,224816136,87239159,1757,10737380,9103715,4.68,2.85,1.11,0,1156,5828498,0.074
World,OWID_WRL,13/03/2021,376752844,230959377,89672448,1764,8094680,9237274,4.78,2.93,1.14,0,1173,5846010,0.074
World,OWID_WRL,14/03/2021,393132969,233887575,90579567,1773,3941296,9304163,4.99,2.97,1.15,0,1181,5878972,0.075
World,OWID_WRL,15/03/2021,403076318,240882907,93484736,1792,10035154,9683868,5.12,3.06,1.19,0,1230,6028425,0.077
World,OWID_WRL,16/03/2021,413047804,247469921,96559875,1817,10025109,9990089,5.25,3.14,1.23,0,1269,6111384,0.078
World,OWID_WRL,17/03/2021,423934431,254457149,100390346,1839,10666614,10219398,5.38,3.23,1.27,0,1298,6143920,0.078
World,OWID_WRL,18/03/2021,434536806,261794877,103495458,1885,10752610,10559442,5.52,3.32,1.31,0,1341,6311033,0.08
World,OWID_WRL,19/03/2021,447691172,271006788,106956710,1968,11842985,10839113,5.68,3.44,1.36,0,1376,6457959,0.082
World,OWID_WRL,20/03/2021,466431575,277777997,109162285,1972,8884626,11075172,5.92,3.53,1.39,0,1406,6623982,0.084
World,OWID_WRL,21/03/2021,470929663,280980002,110097902,1973,4554841,11478711,5.98,3.57,1.4,0,1458,6751653,0.086
World,OWID_WRL,22/03/2021,486712839,288601758,112540345,1985,9986869,11711270,6.18,3.66,1.43,0,1487,6865829,0.087
World,OWID_WRL,23/03/2021,499544836,295895980,115343557,1998,12865464,11931271,6.34,3.76,1.46,0,1515,6980216,0.089
World,OWID_WRL,24/03/2021,515145576,304753497,119005564,2062,15089148,12381553,6.54,3.87,1.51,0,1572,7173839,0.091
World,OWID_WRL,25/03/2021,532720796,312894580,122745292,2124,17932720,13226960,6.76,3.97,1.56,0,1680,7360164,0.093
World,OWID_WRL,26/03/2021,552337694,322295715,126741223,2179,19375642,14131007,7.01,4.09,1.61,0,1794,7554028,0.096
World,OWID_WRL,27/03/2021,566696185,328907292,129118075,2188,14315315,14789035,7.2,4.18,1.64,0,1878,7653550,0.097
World,OWID_WRL,28/03/2021,575568603,332078408,130217044,2197,9176417,15077587,7.31,4.22,1.65,0,1915,7673118,0.097
World,OWID_WRL,29/03/2021,591740852,339516626,134506193,2226,13076317,15128054,7.51,4.31,1.71,0,1921,7437103,0.094
World,OWID_WRL,30/03/2021,607732621,347492682,138268070,2285,15522909,15474873,7.72,4.41,1.76,0,1965,7515934,0.095
World,OWID_WRL,31/03/2021,627756200,358297382,142657847,2324,18659784,15964081,7.97,4.55,1.81,0,2027,7644692,0.097
World,OWID_WRL,01/04/2021,649852903,368607021,147590518,2440,22326647,16557683,8.25,4.68,1.87,0,2103,7951010,0.101
World,OWID_WRL,02/04/2021,669891832,377911021,151071369,2473,19983992,16553437,8.51,4.8,1.92,0,2102,7887384,0.1
World,OWID_WRL,03/04/2021,682487155,385012963,153676318,2529,12714930,16249759,8.67,4.89,1.95,0,2063,7906382,0.1
World,OWID_WRL,04/04/2021,692476092,390413491,154845479,2537,10214162,16333314,8.79,4.96,1.97,0,2074,8177945,0.104
World,OWID_WRL,05/04/2021,707147647,398841992,158264160,2599,14717374,16500475,8.98,5.06,2.01,0,2095,8515438,0.108
World,OWID_WRL,06/04/2021,725154606,409366336,162690269,2695,17883796,16857472,9.21,5.2,2.07,0,2141,8860155,0.113
World,OWID_WRL,07/04/2021,744421661,420424653,167996033,2759,18563547,16872091,9.45,5.34,2.13,0,2142,9072438,0.115
World,OWID_WRL,08/04/2021,768387531,433137941,173527054,2832,23623862,17064739,9.76,5.5,2.2,0,2167,9308248,0.118
World,OWID_WRL,09/04/2021,790776823,444257692,179222310,3002,22586540,17497114,10.04,5.64,2.28,0,2222,9656399,0.123
World,OWID_WRL,10/04/2021,807009356,453424564,183252495,3065,16090529,17972283,10.25,5.76,2.33,0,2282,9933486,0.126
World,OWID_WRL,11/04/2021,818271772,459679917,185442128,3074,11348724,18135456,10.39,5.84,2.35,0,2303,10044067,0.128
World,OWID_WRL,12/04/2021,836874152,469404281,189865851,3185,18449982,18660299,10.63,5.96,2.41,0,2370,10200466,0.13
World,OWID_WRL,13/04/2021,854302563,478627858,194304579,3307,17708314,18601545,10.85,6.08,2.47,0,2362,10013904,0.127
World,OWID_WRL,14/04/2021,873620476,488933175,199685333,3613,18593271,18576152,11.09,6.21,2.54,0,2359,9917728,0.126
World,OWID_WRL,15/04/2021,892618525,497946793,205112742,4092,18839685,17898938,11.33,6.32,2.6,0,2273,9472443,0.12
World,OWID_WRL,16/04/2021,910818903,506739351,210481959,4606,18514419,17325843,11.57,6.43,2.67,0,2200,9149129,0.116
World,OWID_WRL,17/04/2021,924463028,514045193,214141453,4752,13693164,16999815,11.74,6.53,2.72,0,2159,8882399,0.113
World,OWID_WRL,18/04/2021,934762498,519223449,216751197,4819,9178330,16687963,11.87,6.59,2.75,0,2119,8598555,0.109
World,OWID_WRL,19/04/2021,950550698,527025311,221542330,5315,15531391,16254620,12.07,6.69,2.81,0,2064,8273815,0.105
World,OWID_WRL,20/04/2021,965196048,534574111,227853393,5955,17952177,16007585,12.26,6.79,2.89,0,2033,7948812,0.101
World,OWID_WRL,21/04/2021,984446192,542940746,233159425,6867,20297984,15936766,12.5,6.89,2.96,0,2024,7597633,0.096
World,OWID_WRL,22/04/2021,1006854138,551635605,239698749,7828,22503413,16416754,12.79,7,3.04,0,2085,7519971,0.095
World,OWID_WRL,23/04/2021,1025361516,559424239,245217089,8702,20768913,16588358,13.02,7.1,3.11,0,2106,7439879,0.094
World,OWID_WRL,24/04/2021,1038001073,564364139,248739519,9013,16406096,16791780,13.18,7.17,3.16,0,2132,7340117,0.093
World,OWID_WRL,25/04/2021,1055069943,572238993,253010304,9100,13249919,17205089,13.4,7.27,3.21,0,2185,7377044,0.094
World,OWID_WRL,26/04/2021,1072245016,579193741,258416925,9720,17861822,17582878,13.62,7.35,3.28,0,2233,7400865,0.094
World,OWID_WRL,27/04/2021,1093166403,586997190,264790967,10779,20842301,18303412,13.88,7.45,3.36,0,2324,7523777,0.096
World,OWID_WRL,28/04/2021,1119129184,597485718,272065693,12395,23944665,19156406,14.21,7.59,3.45,0,2433,7718077,0.098
World,OWID_WRL,29/04/2021,1143903744,606491524,279668399,13990,25555040,19560799,14.53,7.7,3.55,0,2484,7660548,0.097
World,OWID_WRL,30/04/2021,1169707262,614293510,285941352,15371,27441952,20532926,14.85,7.8,3.63,0,2607,7610359,0.097
World,OWID_WRL,01/05/2021,1183896354,619348474,289660904,15606,14976111,20449502,15.03,7.86,3.68,0,2597,7401099,0.094
World,OWID_WRL,02/05/2021,1194938434,622806755,292265645,15721,11250430,20284255,15.17,7.91,3.71,0,2576,7214994,0.092
World,OWID_WRL,03/05/2021,1209611786,628132103,296769544,16647,15698606,19941837,15.36,7.98,3.77,0,2532,6966158,0.088
World,OWID_WRL,04/05/2021,1229129116,635353488,303477938,18022,18215493,19518411,15.61,8.07,3.85,0,2479,6863604,0.087
World,OWID_WRL,05/05/2021,1249732278,643509195,311022815,19591,20498524,19006543,15.87,8.17,3.95,0,2414,6755981,0.086
World,OWID_WRL,06/05/2021,1273808876,652063049,318251406,21568,24919843,18956676,16.18,8.28,4.04,0,2407,6852371,0.087
World,OWID_WRL,07/05/2021,1301060608,661164069,325875726,23125,26546814,18887603,16.52,8.4,4.14,0,2398,6909932,0.088
World,OWID_WRL,08/05/2021,1321126391,666813099,330866181,23479,20772775,19743414,16.78,8.47,4.2,0,2507,7042964,0.089
World,OWID_WRL,09/05/2021,1334975909,671145641,333521730,23751,13554132,20081336,16.95,8.52,4.24,0,2550,7123537,0.09
World,OWID_WRL,10/05/2021,1357406298,678909294,339095490,25041,21359490,20898309,17.24,8.62,4.31,0,2654,7303186,0.093
World,OWID_WRL,11/05/2021,1382263456,688085887,346563077,26740,24209294,21750059,17.55,8.74,4.4,0,2762,7392746,0.094
World,OWID_WRL,12/05/2021,1409109867,696934195,353156662,28568,26991638,22653384,17.89,8.85,4.48,0,2877,7460677,0.095
World,OWID_WRL,13/05/2021,1435750257,704683463,359357203,29296,26284636,22830744,18.23,8.95,4.56,0,2899,7363009,0.093
World,OWID_WRL,14/05/2021,1461864013,712075043,364618132,30595,27673300,22929814,18.56,9.04,4.63,0,2912,7223624,0.092
World,OWID_WRL,15/05/2021,1485555708,719025184,368959838,31072,24228299,23411597,18.86,9.13,4.69,0,2973,7381310,0.094
World,OWID_WRL,16/05/2021,1507912344,724470000,372017956,31243,21504359,24544274,19.15,9.2,4.72,0,3117,7486934,0.095
World,OWID_WRL,17/05/2021,1534937695,732019027,376495430,32869,26599933,25356897,19.49,9.3,4.78,0,3220,7531103,0.096
World,OWID_WRL,18/05/2021,1563526248,741080986,382262199,34954,27886872,25990130,19.85,9.41,4.85,0,3300,7686777,0.098
World,OWID_WRL,19/05/2021,1591582176,749720260,387872207,37567,28024791,26252225,20.21,9.52,4.93,0,3334,7727878,0.098
World,OWID_WRL,20/05/2021,1625514823,759921208,394116141,40142,32726605,27266592,20.64,9.65,5,0,3462,8025380,0.102
World,OWID_WRL,21/05/2021,1656539691,768423743,400285016,42367,32529801,28071880,21.04,9.76,5.08,0,3565,8289357,0.105
World,OWID_WRL,22/05/2021,1684514816,777474048,405422479,43078,26365109,28402064,21.39,9.87,5.15,0,3607,8349576,0.106
World,OWID_WRL,23/05/2021,1706952584,783164240,408486499,43338,22013833,28488624,21.68,9.94,5.19,0,3618,8476971,0.108
World,OWID_WRL,24/05/2021,1736647108,792534024,412579189,44019,28786803,28751523,22.05,10.06,5.24,0,3651,8595704,0.109
World,OWID_WRL,25/05/2021,1769630919,800856373,417480985,46438,33113047,29435662,22.47,10.17,5.3,0,3738,8527341,0.108
World,OWID_WRL,26/05/2021,1805652540,811226842,422864450,48815,36552315,30554249,22.93,10.3,5.37,0,3880,8769588,0.111
World,OWID_WRL,27/05/2021,1838862461,821170564,428345267,51251,34544870,30753787,23.35,10.43,5.44,0,3905,8936082,0.113
World,OWID_WRL,28/05/2021,1873024502,831341672,433880111,53452,34928507,31071675,23.78,10.56,5.51,0,3946,9043780,0.115
World,OWID_WRL,29/05/2021,1905246733,841437066,438097203,54110,31995005,31889991,24.19,10.68,5.56,0,4050,9361090,0.119
World,OWID_WRL,30/05/2021,1932716716,847635194,441372898,54306,27090908,32633828,24.54,10.76,5.6,0,4144,9410693,0.12
World,OWID_WRL,31/05/2021,1969750879,856013062,446201316,55858,34224104,33414420,25.01,10.87,5.67,0,4243,9390037,0.119
World,OWID_WRL,01/06/2021,2008581469,867157901,452706201,58116,37110428,34149673,25.51,11.01,5.75,0,4336,9658315,0.123
World,OWID_WRL,02/06/2021,2049148266,878943350,458902824,60306,40592967,34732553,26.02,11.16,5.83,0,4411,9782633,0.124
World,OWID_WRL,03/06/2021,2084134913,889649338,464452980,62354,35559159,34883802,26.47,11.3,5.9,0,4430,9800519,0.124
World,OWID_WRL,04/06/2021,2123944459,902702894,470382543,64355,41078070,35705414,26.97,11.46,5.97,0,4534,10280589,0.131
World,OWID_WRL,05/06/2021,2156404947,911626282,475676860,65071,32149360,35667386,27.38,11.58,6.04,0,4529,10135926,0.129
World,OWID_WRL,06/06/2021,2182620291,919271701,479623651,65365,24879049,35373865,27.72,11.67,6.09,0,4492,10311667,0.131
World,OWID_WRL,07/06/2021,2213949963,929508075,484805352,66987,31705081,35034765,28.11,11.8,6.16,0,4449,10659400,0.135
World,OWID_WRL,08/06/2021,2249030441,943247140,491785798,69021,33845322,34581767,28.56,11.98,6.24,0,4391,10981224,0.139
World,OWID_WRL,09/06/2021,2286046344,957001146,499069596,71084,35683409,33872317,29.03,12.15,6.34,0,4301,11156174,0.142
World,OWID_WRL,10/06/2021,2325137838,1590989572,505926510,73075,39834379,34475450,29.53,20.2,6.42,0,4378,11382121,0.145
World,OWID_WRL,11/06/2021,2362559985,1603518839,512862409,74804,37895641,34059971,30,20.36,6.51,0,4325,17106742,0.217
World,OWID_WRL,12/06/2021,2393553209,1614365905,518382013,75408,29765120,33767211,30.39,20.5,6.58,0,4288,17239602,0.219
World,OWID_WRL,13/06/2021,2420896153,1622933660,522896394,75674,25917956,33905629,30.74,20.61,6.64,0,4305,17379549,0.221
World,OWID_WRL,14/06/2021,2449196078,1633669362,529250659,77270,27868767,33378149,31.1,20.75,6.72,0,4239,17448480,0.222
World,OWID_WRL,15/06/2021,2488648407,1646462967,536880316,79067,38859600,34109114,31.6,20.91,6.82,0,4331,17410091,0.221
World,OWID_WRL,16/06/2021,2530067637,1658960413,544323198,80762,41482052,34978938,32.13,21.07,6.91,0,4442,17423242,0.221
World,OWID_WRL,17/06/2021,2575341446,1674517905,552135181,82555,45066631,35757827,32.7,21.26,7.01,0,4541,17905751,0.227
World,OWID_WRL,18/06/2021,2619339114,1687410596,559160737,84201,44105468,36705061,33.26,21.43,7.1,0,4661,17991871,0.228
World,OWID_WRL,19/06/2021,2656919075,1698480049,565146597,84812,37011432,37776017,33.74,21.57,7.18,0,4797,18223560,0.231
World,OWID_WRL,20/06/2021,2690339981,1708330058,570038444,85003,31727766,38615262,34.16,21.69,7.24,0,4904,18398717,0.234
World,OWID_WRL,21/06/2021,2733045409,1725196199,576489085,86225,42530582,40696301,34.71,21.91,7.32,0,5168,19243844,0.244
World,OWID_WRL,22/06/2021,2776703196,1739397417,584138636,87665,44554485,41485539,35.26,22.09,7.42,0,5268,19574364,0.249
World,OWID_WRL,23/06/2021,2820257865,1751197121,591504571,88997,43735993,41770879,35.81,22.24,7.51,0,5304,19492713,0.248
World,OWID_WRL,24/06/2021,2868578689,1766653697,599810470,90499,48135203,42206081,36.43,22.43,7.62,0,5360,19403930,0.246
World,OWID_WRL,25/06/2021,2914471880,1781253912,607231262,92141,45820464,42479827,37.01,22.62,7.71,0,5394,19635426,0.249
World,OWID_WRL,26/06/2021,2956479965,1794977883,614066022,92850,41689655,43200156,37.54,22.79,7.8,0,5486,20026047,0.254
World,OWID_WRL,27/06/2021,2991495343,1819915011,621034636,93108,33759086,43536536,37.99,23.11,7.89,0,5528,19968355,0.254
World,OWID_WRL,28/06/2021,3029664768,1830130988,628255646,94475,38328564,42951606,38.47,23.24,7.98,0,5454,19142591,0.243
World,OWID_WRL,29/06/2021,3071112318,1843672911,637506250,96802,41678590,42553934,39,23.41,8.1,0,5404,19074093,0.242
World,OWID_WRL,30/06/2021,3109106478,1854559168,645486046,397951,38515883,41834709,39.48,23.55,8.2,0.01,5312,18948077,0.241
World,OWID_WRL,01/07/2021,3152806397,1871486364,653549392,661144,41868550,40897514,40.04,23.77,8.3,0.01,5193,18684138,0.237
World,OWID_WRL,02/07/2021,3188026747,1880595362,660467689,1012807,36817584,39494508,40.48,23.88,8.39,0.01,5015,17951228,0.228
World,OWID_WRL,03/07/2021,3222069402,1893960235,669223199,1135785,34364274,38291297,40.92,24.05,8.5,0.01,4862,17786313,0.226
